COMMUNE_CODE,PARC_2011,PARC_2022,evo_11_22
02427,26,24,-7.6923076923076925
02428,19,21,10.526315789473683
02429,29,37,27.586206896551722
02430,215,248,15.348837209302326
02431,96,95,-1.0416666666666665
02432,45,42,-6.666666666666667
02433,35,36,2.857142857142857
02435,12,20,66.66666666666666
02438,44,52,18.181818181818183
02439,178,202,13.48314606741573
02440,20,19,-5.0
02441,47,55,17.02127659574468
02442,21,22,4.761904761904762
02443,33,55,66.66666666666666
02444,25,24,-4.0
02445,51,52,1.9607843137254901
02446,17,30,76.47058823529412
02447,22,18,-18.181818181818183
02448,20,20,0.0
02449,4,13,225.0
02450,56,63,12.5
02451,20,26,30.0
02452,43,47,9.30232558139535
02453,65,78,20.0
02454,56,60,7.142857142857142
02455,29,34,17.24137931034483
02456,54,60,11.11111111111111
02457,48,77,60.416666666666664
02458,128,145,13.28125
02459,37,39,5.405405405405405
02460,35,32,-8.571428571428571
02461,48,62,29.166666666666668
02462,36,45,25.0
02463,16,9,-43.75
02464,58,78,34.48275862068966
02465,79,86,8.860759493670885
02466,20,16,-20.0
02467,7,12,71.42857142857143
02468,349,378,8.30945558739255
02469,72,77,6.944444444444445
02470,59,60,1.694915254237288
02471,22,29,31.818181818181817
02472,67,62,-7.462686567164178
02473,22,43,95.45454545454545
02474,87,80,-8.045977011494253
02476,77,105,36.36363636363637
02477,222,291,31.08108108108108
02478,45,59,31.11111111111111
02480,49,47,-4.081632653061225
02481,100,136,36.0
02482,4,5,25.0
02483,101,106,4.9504950495049505
02484,111,105,-5.405405405405405
02485,23,24,4.3478260869565215
02486,11,17,54.54545454545454
02487,142,178,25.352112676056336
02488,23,26,13.043478260869565
02489,56,78,39.285714285714285
02490,25,31,24.0
02491,51,59,15.686274509803921
02492,72,76,5.555555555555555
02493,28,43,53.57142857142857
02494,20,24,20.0
02495,181,184,1.6574585635359116
02496,12,20,66.66666666666666
02497,211,262,24.170616113744074
02498,113,165,46.017699115044245
02499,11,11,0.0
02500,143,150,4.895104895104895
02501,17,22,29.411764705882355
02502,211,199,-5.687203791469194
02503,141,155,9.929078014184398
02504,248,272,9.67741935483871
02505,51,43,-15.686274509803921
02506,45,48,6.666666666666667
02507,5,4,-20.0
02508,25,30,20.0
02509,31,40,29.03225806451613
02510,28,25,-10.714285714285714
02511,47,51,8.51063829787234
02512,55,55,0.0
02513,22,22,0.0
02514,126,125,-0.7936507936507936
02515,10,16,60.0
02516,7,13,85.71428571428571
02517,48,58,20.833333333333336
02518,44,62,40.909090909090914
02519,34,18,-47.05882352941176
02520,107,127,18.69158878504673
02521,263,305,15.96958174904943
02522,8,12,50.0
02523,11,18,63.63636363636363
02524,140,167,19.28571428571429
02525,127,143,12.598425196850393
02526,17,12,-29.411764705882355
02527,76,77,1.3157894736842104
02528,33,35,6.0606060606060606
02529,34,40,17.647058823529413
02530,14,19,35.714285714285715
02531,16,13,-18.75
02532,194,198,2.0618556701030926
02533,26,34,30.76923076923077
02534,7,13,85.71428571428571
02535,17,17,0.0
02536,16,21,31.25
02537,21,35,66.66666666666666
02538,11,8,-27.27272727272727
02539,115,142,23.47826086956522
02540,282,331,17.375886524822697
02541,65,83,27.692307692307693
02542,9,18,100.0
02543,323,378,17.027863777089784
02544,104,114,9.615384615384617
02545,18,28,55.55555555555556
02546,35,40,14.285714285714285
02547,6,10,66.66666666666666
02548,56,59,5.357142857142857
02549,174,221,27.011494252873565
02550,13,22,69.23076923076923
02551,12,19,58.333333333333336
02552,35,32,-8.571428571428571
02553,34,31,-8.823529411764707
02554,249,298,19.67871485943775
02555,388,386,-0.5154639175257731
02556,10,18,80.0
02557,20,25,25.0
02558,410,433,5.609756097560976
02559,70,86,22.857142857142858
02560,39,32,-17.94871794871795
02561,36,45,25.0
02562,36,35,-2.7777777777777777
02563,23,30,30.434782608695656
02564,98,134,36.734693877551024
02565,37,77,108.10810810810811
02566,242,242,0.0
02567,54,60,11.11111111111111
02568,23,37,60.86956521739131
