COMMUNE_CODE,Diesel,Diesel HNR,Electrique et hydrogène,Essence,Essence HNR,Gaz et inconnu,Hybride rechargeable,part_essence,part_diesel,part_electrique,carburant_dominant
31087,137.0,4.0,3.0,67.0,3.0,2.0,2.0,30.73394495412844,62.84403669724771,1.3761467889908259,diesel
31088,983.0,4.0,32.0,840.0,35.0,8.0,8.0,43.97905759162304,51.46596858638743,1.6753926701570683,diesel
31089,298.0,3.0,10.0,127.0,6.0,1.0,1.0,28.475336322869953,66.81614349775785,2.242152466367713,diesel
31090,180.0,0.0,2.0,67.0,2.0,2.0,3.0,26.171875,70.3125,0.78125,diesel
31091,2130.0,22.0,63.0,1514.0,82.0,23.0,44.0,39.04074265085095,54.92521918514698,1.6245487364620936,diesel
31092,51.0,0.0,0.0,33.0,0.0,0.0,0.0,39.285714285714285,60.71428571428571,0.0,diesel
31093,412.0,1.0,10.0,166.0,8.0,3.0,0.0,27.666666666666668,68.66666666666667,1.6666666666666667,diesel
31094,1204.0,4.0,21.0,586.0,30.0,8.0,10.0,31.45464304884595,64.62694578636608,1.1272141706924315,diesel
31095,55.0,0.0,1.0,31.0,2.0,0.0,0.0,34.831460674157306,61.79775280898876,1.1235955056179776,diesel
31096,89.0,0.0,0.0,36.0,0.0,2.0,0.0,28.346456692913385,70.07874015748031,0.0,diesel
31097,169.0,2.0,0.0,88.0,5.0,1.0,1.0,33.08270676691729,63.53383458646616,0.0,diesel
31098,446.0,1.0,10.0,218.0,9.0,5.0,2.0,31.54848046309696,64.54413892908828,1.447178002894356,diesel
31099,155.0,1.0,3.0,74.0,5.0,4.0,0.0,30.57851239669421,64.0495867768595,1.2396694214876034,diesel
31100,1010.0,5.0,20.0,488.0,36.0,8.0,4.0,31.06301718650541,64.29026098026735,1.273074474856779,diesel
31101,215.0,0.0,6.0,124.0,6.0,4.0,0.0,34.92957746478873,60.56338028169014,1.6901408450704223,diesel
31102,104.0,1.0,1.0,43.0,3.0,2.0,0.0,27.92207792207792,67.53246753246754,0.6493506493506493,diesel
31103,38.0,0.0,1.0,2.0,1.0,0.0,0.0,4.761904761904762,90.47619047619048,2.380952380952381,diesel
31104,280.0,3.0,4.0,107.0,4.0,2.0,2.0,26.616915422885572,69.65174129353234,0.9950248756218906,diesel
31105,80.0,1.0,1.0,58.0,3.0,0.0,0.0,40.55944055944056,55.94405594405595,0.6993006993006993,diesel
31106,1032.0,7.0,22.0,558.0,26.0,3.0,10.0,33.65500603136309,62.24366706875754,1.3268998793727382,diesel
31107,2475.0,8.0,40.0,1247.0,51.0,25.0,19.0,32.26390685640362,64.03622250970245,1.034928848641656,diesel
31108,126.0,1.0,2.0,47.0,1.0,0.0,0.0,26.55367231638418,71.1864406779661,1.1299435028248588,diesel
31109,186.0,0.0,3.0,76.0,1.0,9.0,0.0,27.636363636363637,67.63636363636364,1.090909090909091,diesel
31110,312.0,2.0,2.0,166.0,10.0,3.0,3.0,33.33333333333333,62.65060240963856,0.4016064257028112,diesel
31111,138.0,1.0,1.0,53.0,3.0,3.0,0.0,26.633165829145728,69.34673366834171,0.5025125628140703,diesel
31112,75.0,0.0,3.0,44.0,2.0,1.0,0.0,35.199999999999996,60.0,2.4,diesel
31113,3977.0,25.0,88.0,4304.0,257.0,37.0,53.0,49.23921748083743,45.49822674751173,1.0067497997940738,essence
31114,111.0,0.0,0.0,45.0,2.0,0.0,1.0,28.30188679245283,69.81132075471697,0.0,diesel
31115,39.0,0.0,0.0,9.0,0.0,1.0,0.0,18.367346938775512,79.59183673469387,0.0,diesel
31116,3428.0,6.0,77.0,2915.0,136.0,40.0,38.0,43.90060240963856,51.626506024096386,1.1596385542168675,diesel
31117,1460.0,13.0,37.0,1164.0,77.0,17.0,20.0,41.75035868005739,52.36728837876614,1.327116212338594,diesel
31118,2663.0,17.0,67.0,1518.0,72.0,24.0,45.0,34.45301861098502,60.44030866999546,1.5206536541080344,diesel
31119,113.0,0.0,0.0,43.0,1.0,0.0,0.0,27.388535031847134,71.97452229299363,0.0,diesel
31120,362.0,0.0,9.0,204.0,11.0,2.0,3.0,34.51776649746193,61.25211505922166,1.5228426395939088,diesel
31121,36.0,0.0,0.0,10.0,1.0,1.0,0.0,20.833333333333336,75.0,0.0,diesel
31122,56.0,0.0,1.0,14.0,1.0,1.0,1.0,18.91891891891892,75.67567567567568,1.3513513513513513,diesel
31123,44.0,0.0,0.0,15.0,0.0,0.0,0.0,25.423728813559322,74.57627118644068,0.0,diesel
31124,180.0,0.0,7.0,87.0,4.0,1.0,2.0,30.96085409252669,64.05693950177937,2.491103202846975,diesel
31125,17.0,0.0,0.0,6.0,0.0,0.0,0.0,26.08695652173913,73.91304347826086,0.0,diesel
31126,189.0,0.0,7.0,80.0,6.0,1.0,4.0,27.874564459930312,65.85365853658537,2.4390243902439024,diesel
31127,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,diesel
31128,396.0,0.0,6.0,156.0,8.0,1.0,0.0,27.513227513227513,69.84126984126983,1.0582010582010581,diesel
31129,9.0,0.0,0.0,5.0,0.0,0.0,0.0,35.714285714285715,64.28571428571429,0.0,diesel
31130,51.0,0.0,2.0,35.0,4.0,0.0,1.0,37.634408602150536,54.83870967741935,2.1505376344086025,diesel
31131,33.0,0.0,0.0,10.0,2.0,0.0,0.0,22.22222222222222,73.33333333333333,0.0,diesel
31132,28.0,0.0,0.0,25.0,0.0,0.0,0.0,47.16981132075472,52.83018867924528,0.0,diesel
31133,35.0,0.0,0.0,27.0,0.0,2.0,0.0,42.1875,54.6875,0.0,diesel
31134,42.0,0.0,0.0,10.0,0.0,1.0,0.0,18.867924528301888,79.24528301886792,0.0,diesel
31135,1952.0,6.0,34.0,1024.0,46.0,21.0,21.0,32.98969072164948,62.88659793814433,1.095360824742268,diesel
31136,781.0,2.0,10.0,481.0,21.0,3.0,9.0,36.80183626625861,59.75516449885233,0.7651109410864576,diesel
31137,75.0,1.0,2.0,28.0,4.0,1.0,0.0,25.225225225225223,67.56756756756756,1.8018018018018018,diesel
31138,120.0,0.0,0.0,36.0,5.0,0.0,0.0,22.36024844720497,74.53416149068323,0.0,diesel
31139,89.0,0.0,0.0,45.0,1.0,1.0,0.0,33.088235294117645,65.44117647058823,0.0,diesel
31140,122.0,1.0,0.0,58.0,2.0,0.0,2.0,31.351351351351354,65.94594594594595,0.0,diesel
31141,105.0,0.0,0.0,34.0,1.0,0.0,0.0,24.285714285714285,75.0,0.0,diesel
31142,110.0,1.0,0.0,72.0,5.0,2.0,0.0,37.89473684210527,57.89473684210527,0.0,diesel
31143,109.0,1.0,2.0,70.0,1.0,2.0,0.0,37.83783783783784,58.91891891891892,1.0810810810810811,diesel
31144,342.0,0.0,6.0,180.0,3.0,4.0,0.0,33.64485981308411,63.925233644859816,1.1214953271028036,diesel
31145,1253.0,6.0,21.0,602.0,29.0,12.0,9.0,31.15942028985507,64.85507246376811,1.0869565217391304,diesel
31146,2.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,0.0,diesel
31147,293.0,1.0,5.0,146.0,9.0,4.0,4.0,31.601731601731604,63.41991341991342,1.0822510822510822,diesel
31148,207.0,1.0,8.0,136.0,3.0,4.0,0.0,37.88300835654596,57.66016713091921,2.2284122562674096,diesel
31149,11549.0,67.0,319.0,9825.0,516.0,116.0,178.0,43.53123615418698,51.16969428444838,1.4133805937084627,diesel
31150,2758.0,17.0,86.0,2310.0,102.0,21.0,48.0,43.24223137401722,51.62860351928117,1.6098839385997754,diesel
31151,336.0,0.0,29.0,229.0,9.0,3.0,14.0,36.935483870967744,54.19354838709678,4.67741935483871,diesel
31152,43.0,1.0,1.0,14.0,0.0,0.0,0.0,23.728813559322035,72.88135593220339,1.694915254237288,diesel
31153,197.0,0.0,3.0,119.0,7.0,2.0,0.0,36.28048780487805,60.0609756097561,0.9146341463414633,diesel
31155,109.0,0.0,2.0,36.0,2.0,1.0,0.0,24.0,72.66666666666667,1.3333333333333335,diesel
31156,158.0,1.0,2.0,68.0,5.0,0.0,1.0,28.936170212765955,67.23404255319149,0.851063829787234,diesel
31157,5997.0,39.0,144.0,5088.0,234.0,52.0,72.0,43.76397729227593,51.58265955616721,1.2386031309134697,diesel
31158,81.0,0.0,1.0,47.0,4.0,2.0,2.0,34.306569343065696,59.12408759124088,0.7299270072992701,diesel
31159,213.0,0.0,1.0,72.0,3.0,2.0,0.0,24.742268041237114,73.19587628865979,0.3436426116838488,diesel
31160,912.0,6.0,23.0,705.0,23.0,3.0,11.0,41.889483065953655,54.188948306595364,1.3666072489601901,diesel
31161,502.0,5.0,17.0,373.0,23.0,1.0,5.0,40.28077753779697,54.21166306695464,1.8358531317494602,diesel
31162,456.0,3.0,21.0,288.0,25.0,5.0,6.0,35.82089552238806,56.71641791044776,2.6119402985074625,diesel
31163,978.0,4.0,36.0,838.0,50.0,11.0,16.0,43.35230212105535,50.59493016037248,1.8623900672529745,diesel
31164,103.0,0.0,0.0,48.0,0.0,0.0,1.0,31.57894736842105,67.76315789473685,0.0,diesel
31165,2498.0,6.0,61.0,1540.0,74.0,25.0,28.0,36.38941398865784,59.02646502835539,1.4413988657844992,diesel
31166,131.0,0.0,2.0,56.0,1.0,0.0,2.0,29.166666666666668,68.22916666666666,1.0416666666666665,diesel
31167,277.0,1.0,4.0,165.0,7.0,5.0,1.0,35.869565217391305,60.21739130434782,0.8695652173913043,diesel
31168,59.0,0.0,1.0,27.0,1.0,1.0,0.0,30.337078651685395,66.29213483146067,1.1235955056179776,diesel
31169,2367.0,29.0,87.0,2209.0,111.0,34.0,71.0,45.008149959250204,48.22738386308069,1.7726161369193152,diesel
31170,113.0,0.0,3.0,61.0,3.0,0.0,0.0,33.88888888888889,62.77777777777778,1.6666666666666667,diesel
31171,129.0,1.0,3.0,77.0,3.0,2.0,3.0,35.321100917431195,59.174311926605505,1.3761467889908259,diesel
31172,23.0,0.0,0.0,6.0,1.0,0.0,0.0,20.0,76.66666666666667,0.0,diesel
31173,125.0,2.0,4.0,51.0,4.0,4.0,0.0,26.842105263157894,65.78947368421053,2.1052631578947367,diesel
31174,274.0,1.0,2.0,128.0,9.0,3.0,1.0,30.62200956937799,65.55023923444976,0.4784688995215311,diesel
31175,325.0,7.0,27.0,292.0,36.0,2.0,20.0,41.18476727785614,45.839210155148095,3.80818053596615,diesel
31176,75.0,0.0,0.0,49.0,2.0,0.0,0.0,38.88888888888889,59.523809523809526,0.0,diesel
31177,67.0,1.0,0.0,30.0,1.0,1.0,1.0,29.7029702970297,66.33663366336634,0.0,diesel
31178,119.0,0.0,0.0,37.0,1.0,1.0,0.0,23.417721518987342,75.31645569620254,0.0,diesel
31179,202.0,3.0,4.0,53.0,19.0,1.0,2.0,18.661971830985916,71.12676056338029,1.4084507042253522,diesel
31180,71.0,1.0,0.0,30.0,3.0,0.0,0.0,28.57142857142857,67.61904761904762,0.0,diesel
31181,962.0,5.0,22.0,497.0,27.0,6.0,6.0,32.59016393442623,63.08196721311475,1.4426229508196722,diesel
31182,2020.0,10.0,43.0,1423.0,73.0,22.0,22.0,39.38555217270966,55.90921671740936,1.190146692499308,diesel
31183,132.0,2.0,0.0,82.0,3.0,2.0,2.0,36.771300448430495,59.19282511210763,0.0,diesel
31184,993.0,8.0,23.0,624.0,32.0,10.0,17.0,36.55536028119508,58.17223198594025,1.3473930872876392,diesel
31185,53.0,0.0,2.0,12.0,0.0,1.0,0.0,17.647058823529413,77.94117647058823,2.941176470588235,diesel
31186,999.0,1.0,10.0,896.0,28.0,18.0,10.0,45.66768603465851,50.917431192660544,0.509683995922528,diesel
31187,4798.0,19.0,125.0,3452.0,163.0,31.0,54.0,39.94445730155057,55.5195556584124,1.4464244387873177,diesel
31188,2253.0,10.0,79.0,1484.0,82.0,24.0,38.0,37.38035264483627,56.75062972292192,1.9899244332493702,diesel
31189,120.0,0.0,2.0,39.0,1.0,0.0,0.0,24.074074074074073,74.07407407407408,1.2345679012345678,diesel
31190,98.0,2.0,1.0,63.0,3.0,5.0,1.0,36.41618497109826,56.64739884393064,0.5780346820809248,diesel
31191,41.0,0.0,0.0,25.0,4.0,2.0,1.0,34.24657534246575,56.16438356164384,0.0,diesel
31192,288.0,1.0,6.0,261.0,14.0,3.0,6.0,45.07772020725388,49.740932642487046,1.0362694300518136,diesel
31193,837.0,4.0,14.0,338.0,15.0,9.0,7.0,27.61437908496732,68.38235294117648,1.1437908496732025,diesel
31194,76.0,0.0,0.0,34.0,1.0,1.0,1.0,30.08849557522124,67.2566371681416,0.0,diesel
31195,17.0,0.0,2.0,10.0,0.0,0.0,0.0,34.48275862068966,58.620689655172406,6.896551724137931,diesel
31196,111.0,0.0,2.0,40.0,2.0,3.0,0.0,25.31645569620253,70.25316455696202,1.2658227848101267,diesel
31197,172.0,0.0,1.0,77.0,2.0,1.0,1.0,30.314960629921263,67.71653543307087,0.39370078740157477,diesel
31198,67.0,1.0,2.0,26.0,0.0,3.0,0.0,26.262626262626267,67.67676767676768,2.0202020202020203,diesel
31199,89.0,1.0,1.0,35.0,0.0,1.0,0.0,27.559055118110237,70.07874015748031,0.7874015748031495,diesel
31200,65.0,0.0,1.0,79.0,8.0,1.0,1.0,50.967741935483865,41.935483870967744,0.6451612903225806,essence
31201,28.0,2.0,0.0,24.0,1.0,0.0,0.0,43.63636363636363,50.90909090909091,0.0,diesel
31202,2599.0,12.0,57.0,1523.0,74.0,27.0,32.0,35.22201665124884,60.1063829787234,1.3182238667900092,diesel
31203,3126.0,20.0,68.0,2568.0,145.0,30.0,35.0,42.857142857142854,52.16955941255007,1.1348464619492658,diesel
31204,31.0,0.0,0.0,19.0,0.0,0.0,0.0,38.0,62.0,0.0,diesel
31205,1054.0,4.0,28.0,883.0,36.0,3.0,14.0,43.669634025717116,52.126607319485665,1.3847675568743818,diesel
31206,530.0,1.0,6.0,195.0,9.0,5.0,3.0,26.034712950600802,70.76101468624833,0.801068090787717,diesel
31207,38.0,1.0,1.0,18.0,1.0,1.0,0.0,30.0,63.33333333333333,1.6666666666666667,diesel
31208,152.0,0.0,1.0,76.0,5.0,2.0,1.0,32.06751054852321,64.13502109704642,0.42194092827004215,diesel
31209,72.0,0.0,1.0,23.0,0.0,1.0,2.0,23.232323232323232,72.72727272727273,1.0101010101010102,diesel
31210,558.0,3.0,14.0,298.0,21.0,5.0,3.0,33.03769401330377,61.86252771618626,1.5521064301552108,diesel
31211,314.0,0.0,12.0,160.0,14.0,4.0,2.0,31.620553359683797,62.055335968379445,2.371541501976284,diesel
31212,807.0,10.0,11.0,500.0,30.0,5.0,19.0,36.1794500723589,58.39363241678727,0.7959479015918958,diesel
31213,74.0,0.0,1.0,24.0,1.0,1.0,0.0,23.762376237623762,73.26732673267327,0.9900990099009901,diesel
31215,215.0,0.0,8.0,129.0,4.0,2.0,1.0,35.93314763231198,59.888579387186624,2.2284122562674096,diesel
31216,145.0,0.0,4.0,86.0,10.0,1.0,1.0,34.81781376518219,58.70445344129555,1.6194331983805668,diesel
31217,25.0,0.0,0.0,11.0,0.0,0.0,0.0,30.555555555555557,69.44444444444444,0.0,diesel
31218,61.0,0.0,1.0,18.0,1.0,0.0,0.0,22.22222222222222,75.30864197530865,1.2345679012345678,diesel
31219,184.0,0.0,2.0,104.0,3.0,4.0,0.0,35.01683501683502,61.95286195286195,0.6734006734006733,diesel
31220,178.0,1.0,8.0,78.0,5.0,2.0,0.0,28.676470588235293,65.44117647058823,2.941176470588235,diesel
31221,23.0,0.0,0.0,8.0,0.0,0.0,1.0,25.0,71.875,0.0,diesel
31222,22.0,0.0,0.0,7.0,0.0,0.0,0.0,24.137931034482758,75.86206896551724,0.0,diesel
31223,19.0,0.0,0.0,6.0,1.0,1.0,0.0,22.22222222222222,70.37037037037037,0.0,diesel
31224,479.0,4.0,8.0,340.0,7.0,4.0,2.0,40.28436018957346,56.75355450236966,0.9478672985781991,diesel
31225,77.0,0.0,1.0,37.0,0.0,2.0,0.0,31.62393162393162,65.8119658119658,0.8547008547008548,diesel
31226,51.0,0.0,1.0,13.0,1.0,0.0,0.0,19.696969696969695,77.27272727272727,1.5151515151515151,diesel
31227,313.0,4.0,24.0,302.0,17.0,0.0,13.0,44.873699851411594,46.50817236255572,3.566121842496285,diesel
31228,853.0,6.0,34.0,595.0,31.0,7.0,17.0,38.56124432922878,55.281918340894364,2.2034996759559298,diesel
31229,380.0,0.0,12.0,126.0,7.0,3.0,3.0,23.728813559322035,71.56308851224105,2.2598870056497176,diesel
31230,1625.0,12.0,48.0,1131.0,67.0,14.0,18.0,38.79931389365351,55.74614065180102,1.646655231560892,diesel
31231,349.0,1.0,3.0,127.0,9.0,3.0,2.0,25.708502024291498,70.64777327935222,0.6072874493927125,diesel
31232,3306.0,16.0,63.0,2089.0,80.0,22.0,25.0,37.29691126584538,59.02517407605785,1.1247991430101767,diesel
31233,430.0,1.0,15.0,248.0,12.0,3.0,6.0,34.68531468531468,60.13986013986013,2.097902097902098,diesel
31234,178.0,0.0,5.0,94.0,2.0,0.0,1.0,33.57142857142857,63.57142857142857,1.7857142857142856,diesel
31235,27.0,0.0,0.0,16.0,1.0,0.0,0.0,36.36363636363637,61.36363636363637,0.0,diesel
31236,42.0,0.0,0.0,11.0,1.0,0.0,0.0,20.37037037037037,77.77777777777779,0.0,diesel
31237,112.0,0.0,2.0,42.0,0.0,0.0,0.0,26.923076923076923,71.7948717948718,1.282051282051282,diesel
31238,211.0,1.0,0.0,123.0,6.0,3.0,0.0,35.75581395348838,61.337209302325576,0.0,diesel
31239,722.0,3.0,6.0,368.0,14.0,3.0,8.0,32.74021352313167,64.23487544483986,0.5338078291814947,diesel
31240,254.0,1.0,11.0,163.0,16.0,2.0,4.0,36.14190687361419,56.31929046563193,2.4390243902439024,diesel
31241,120.0,1.0,1.0,51.0,1.0,0.0,1.0,29.142857142857142,68.57142857142857,0.5714285714285714,diesel
31242,12.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,75.0,0.0,diesel
31243,31.0,0.0,0.0,16.0,0.0,0.0,0.0,34.04255319148936,65.95744680851064,0.0,diesel
31244,172.0,1.0,2.0,111.0,6.0,1.0,1.0,37.755102040816325,58.50340136054422,0.6802721088435374,diesel
31245,89.0,0.0,0.0,43.0,3.0,0.0,0.0,31.851851851851855,65.92592592592592,0.0,diesel
31246,423.0,7.0,8.0,181.0,9.0,2.0,2.0,28.639240506329116,66.93037974683544,1.2658227848101267,diesel
31247,590.0,2.0,2.0,317.0,16.0,2.0,4.0,33.976420150053585,63.236870310825296,0.21436227224008575,diesel
31248,2408.0,14.0,50.0,1540.0,83.0,27.0,21.0,37.17113202993001,58.122133719526914,1.2068549360366883,diesel
31249,441.0,0.0,18.0,307.0,17.0,6.0,8.0,38.51944792973651,55.33249686323713,2.258469259723965,diesel
31250,329.0,0.0,6.0,101.0,6.0,4.0,1.0,22.595078299776286,73.60178970917227,1.342281879194631,diesel
31251,71.0,0.0,0.0,20.0,0.0,0.0,0.0,21.978021978021978,78.02197802197803,0.0,diesel
31252,733.0,2.0,17.0,519.0,20.0,6.0,13.0,39.61832061068702,55.954198473282446,1.297709923664122,diesel
31253,1137.0,4.0,19.0,690.0,28.0,9.0,8.0,36.41160949868074,60.0,1.0026385224274408,diesel
31254,1998.0,41.0,208.0,2028.0,287.0,22.0,181.0,42.56033578174187,41.93074501573977,4.3651626442812175,essence
31255,137.0,2.0,0.0,81.0,3.0,1.0,0.0,36.160714285714285,61.16071428571429,0.0,diesel
31256,125.0,0.0,4.0,79.0,5.0,3.0,0.0,36.574074074074076,57.870370370370374,1.8518518518518516,diesel
31258,109.0,1.0,1.0,52.0,2.0,1.0,0.0,31.32530120481928,65.66265060240963,0.6024096385542169,diesel
31259,671.0,5.0,40.0,681.0,37.0,10.0,22.0,46.45293315143247,45.770804911323324,2.728512960436562,essence
31260,47.0,1.0,1.0,33.0,2.0,0.0,1.0,38.82352941176471,55.294117647058826,1.1764705882352942,diesel
31261,575.0,1.0,9.0,218.0,11.0,8.0,1.0,26.48845686512758,69.86634264884569,1.0935601458080195,diesel
31262,181.0,1.0,4.0,68.0,4.0,2.0,2.0,25.954198473282442,69.08396946564885,1.5267175572519083,diesel
31263,1278.0,3.0,26.0,770.0,37.0,14.0,12.0,35.981308411214954,59.7196261682243,1.2149532710280373,diesel
31264,242.0,1.0,2.0,101.0,1.0,2.0,0.0,28.939828080229223,69.34097421203438,0.5730659025787965,diesel
31265,137.0,0.0,2.0,42.0,2.0,1.0,1.0,22.702702702702705,74.05405405405405,1.0810810810810811,diesel
31266,86.0,0.0,0.0,35.0,8.0,2.0,0.0,26.717557251908396,65.64885496183206,0.0,diesel
31267,20.0,0.0,0.0,6.0,0.0,1.0,0.0,22.22222222222222,74.07407407407408,0.0,diesel
31268,71.0,1.0,4.0,23.0,2.0,0.0,0.0,22.772277227722775,70.29702970297029,3.9603960396039604,diesel
31269,641.0,4.0,12.0,382.0,13.0,5.0,12.0,35.73433115060804,59.96258185219831,1.1225444340505144,diesel
31270,506.0,7.0,10.0,299.0,26.0,8.0,11.0,34.48673587081891,58.36216839677048,1.1534025374855825,diesel
31271,829.0,0.0,46.0,497.0,31.0,12.0,5.0,35.0,58.38028169014085,3.2394366197183095,diesel
31272,23.0,0.0,0.0,17.0,0.0,0.0,0.0,42.5,57.49999999999999,0.0,diesel
31273,1091.0,9.0,49.0,918.0,41.0,11.0,33.0,42.657992565055764,50.69702602230484,2.2769516728624537,diesel
31274,66.0,1.0,1.0,37.0,3.0,2.0,0.0,33.63636363636363,60.0,0.9090909090909091,diesel
31275,66.0,0.0,0.0,46.0,2.0,0.0,0.0,40.35087719298245,57.89473684210527,0.0,diesel
31276,160.0,0.0,2.0,56.0,3.0,1.0,1.0,25.112107623318387,71.74887892376681,0.8968609865470852,diesel
31277,625.0,5.0,15.0,376.0,28.0,4.0,7.0,35.471698113207545,58.9622641509434,1.4150943396226416,diesel
31278,160.0,1.0,1.0,66.0,1.0,1.0,1.0,28.57142857142857,69.26406926406926,0.4329004329004329,diesel
31279,51.0,0.0,0.0,10.0,0.0,0.0,0.0,16.39344262295082,83.60655737704919,0.0,diesel
31280,163.0,1.0,3.0,67.0,4.0,3.0,4.0,27.346938775510203,66.53061224489795,1.2244897959183674,diesel
31281,571.0,1.0,9.0,286.0,8.0,5.0,4.0,32.35294117647059,64.59276018099548,1.0180995475113122,diesel
31282,2846.0,17.0,59.0,2239.0,123.0,25.0,39.0,41.8661181750187,53.21615557217652,1.1032161555721767,diesel
31283,123.0,1.0,3.0,48.0,2.0,1.0,0.0,26.96629213483146,69.10112359550563,1.6853932584269662,diesel
31284,514.0,4.0,29.0,553.0,35.0,4.0,13.0,48.00347222222222,44.61805555555556,2.517361111111111,essence
31285,261.0,0.0,20.0,245.0,9.0,2.0,6.0,45.11970534069982,48.06629834254144,3.683241252302026,diesel
31286,334.0,1.0,4.0,96.0,2.0,0.0,3.0,21.818181818181817,75.9090909090909,0.9090909090909091,diesel
31287,1349.0,5.0,27.0,807.0,40.0,19.0,10.0,35.75542755870625,59.76960567124502,1.1962782454585734,diesel
31288,158.0,4.0,2.0,76.0,3.0,1.0,0.0,31.147540983606557,64.75409836065575,0.819672131147541,diesel
31289,120.0,0.0,1.0,47.0,2.0,2.0,1.0,27.167630057803464,69.36416184971098,0.5780346820809248,diesel
31290,19.0,0.0,1.0,17.0,2.0,0.0,1.0,42.5,47.5,2.5,diesel
31291,3428.0,21.0,107.0,2767.0,123.0,37.0,31.0,42.477740251765425,52.6251151366288,1.6426159042063249,diesel
31292,37.0,0.0,1.0,9.0,1.0,0.0,0.0,18.75,77.08333333333334,2.083333333333333,diesel
31293,1146.0,13.0,21.0,704.0,35.0,13.0,19.0,36.08405945668888,58.73910814966684,1.0763710917478215,diesel
31294,35.0,0.0,0.0,21.0,1.0,1.0,0.0,36.206896551724135,60.3448275862069,0.0,diesel
31295,40.0,0.0,0.0,18.0,0.0,0.0,1.0,30.508474576271187,67.79661016949152,0.0,diesel
31296,207.0,0.0,3.0,85.0,2.0,4.0,1.0,28.14569536423841,68.54304635761589,0.9933774834437087,diesel
31297,831.0,1.0,23.0,584.0,21.0,3.0,9.0,39.67391304347826,56.453804347826086,1.5625,diesel
31299,1491.0,6.0,30.0,862.0,57.0,11.0,14.0,34.8846620801295,60.3399433427762,1.2140833670578712,diesel
31300,37.0,0.0,3.0,39.0,7.0,0.0,0.0,45.348837209302324,43.02325581395349,3.488372093023256,essence
31301,66.0,2.0,2.0,21.0,0.0,1.0,1.0,22.58064516129032,70.96774193548387,2.1505376344086025,diesel
31302,152.0,2.0,6.0,46.0,4.0,1.0,0.0,21.80094786729858,72.03791469194313,2.843601895734597,diesel
31303,1308.0,10.0,26.0,605.0,35.0,12.0,6.0,30.21978021978022,65.33466533466533,1.2987012987012987,diesel
31304,202.0,1.0,5.0,85.0,6.0,2.0,0.0,28.23920265780731,67.109634551495,1.6611295681063125,diesel
31305,110.0,0.0,2.0,60.0,3.0,0.0,1.0,34.090909090909086,62.5,1.1363636363636365,diesel
31306,55.0,0.0,1.0,31.0,1.0,0.0,0.0,35.22727272727273,62.5,1.1363636363636365,diesel
31308,26.0,0.0,1.0,13.0,1.0,1.0,0.0,30.952380952380953,61.904761904761905,2.380952380952381,diesel
31309,105.0,0.0,1.0,52.0,2.0,1.0,0.0,32.298136645962735,65.21739130434783,0.6211180124223602,diesel
31310,134.0,2.0,2.0,70.0,3.0,5.0,0.0,32.407407407407405,62.03703703703704,0.9259259259259258,diesel
31311,517.0,0.0,7.0,221.0,14.0,7.0,1.0,28.8135593220339,67.40547588005215,0.9126466753585397,diesel
31312,18.0,0.0,0.0,9.0,0.0,1.0,0.0,32.142857142857146,64.28571428571429,0.0,diesel
31313,61.0,0.0,0.0,17.0,0.0,1.0,0.0,21.518987341772153,77.21518987341773,0.0,diesel
31314,187.0,1.0,1.0,92.0,6.0,1.0,0.0,31.944444444444443,64.93055555555556,0.3472222222222222,diesel
31315,404.0,2.0,9.0,234.0,8.0,6.0,4.0,35.08245877061469,60.569715142428784,1.3493253373313343,diesel
31316,226.0,0.0,1.0,110.0,2.0,2.0,0.0,32.25806451612903,66.27565982404691,0.2932551319648094,diesel
31317,209.0,0.0,0.0,86.0,5.0,2.0,0.0,28.47682119205298,69.20529801324503,0.0,diesel
31318,96.0,0.0,2.0,45.0,1.0,3.0,0.0,30.612244897959183,65.3061224489796,1.3605442176870748,diesel
31319,75.0,1.0,0.0,18.0,3.0,0.0,0.0,18.556701030927837,77.31958762886599,0.0,diesel
31320,479.0,1.0,6.0,220.0,18.0,6.0,7.0,29.850746268656714,64.9932157394844,0.8141112618724559,diesel
31321,67.0,0.0,2.0,37.0,0.0,1.0,0.0,34.57943925233645,62.616822429906534,1.8691588785046727,diesel
31322,34.0,1.0,1.0,26.0,0.0,0.0,0.0,41.935483870967744,54.83870967741935,1.6129032258064515,diesel
31323,214.0,1.0,1.0,93.0,5.0,2.0,1.0,29.33753943217666,67.50788643533123,0.31545741324921134,diesel
